"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2015,2761.81197555803,1215.64560841834,6274.53045156798,7.92364225618423,0.418687120300916,2270.58409234846,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2016,1407.728592312,636.706014184615,3112.42511530311,7.24973275699513,0.40481597131706,1157.29933839003,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2017,2364.94610037348,1045.51437964829,5349.4912806012,7.76851051012657,0.416459814538793,1944.44192970444,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2018,1748.00718190609,732.203997507359,4173.05712396711,7.46623166484897,0.443973721689587,1434.54069677956,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2019,1903.43160059711,715.012123091376,5067.11948111773,7.55141364168447,0.499557212012454,1569.41252139134,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2021,2536.03143515486,1155.07557723534,5567.9953475315,7.83835571104609,0.401249544174518,2086.84215753382,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2022,1538.54277283998,605.434360271313,3909.77787054797,7.33859099602659,0.475847950316477,1259.34007266722,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2023,1222.31949476245,506.231731597559,2951.34590350821,7.10850555790126,0.449758787823695,1001.0187709026,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2024,5248.56446909083,2289.10619924244,12034.1419700489,8.56570988373676,0.42337164148457,4304.92356611167,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2003,31356.6598382389,14271.9037845151,68893.4098110885,10.3531819585315,0.401606280267937,27666.9587033904,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2004,14085.8190612334,5585.64641922397,35521.4569155226,9.55292382993203,0.471931316286821,12409.3302790666,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2005,4480.85482137155,1808.22769156985,11103.7232887289,8.4075691155493,0.463001694970718,3941.15061075348,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2006,6329.17724063802,2756.37268568594,14533.0436451635,8.75292552890807,0.424117323301283,5573.74962935675,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2007,6086.48602999703,2405.75409893041,15398.6279020866,8.71382618760296,0.473583957095051,5345.36221203595,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
