"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2004,259.50558350915,73.9155813362714,911.081894439193,5.55877821878738,0.640753901317409,231.486685971515,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2005,159.260959367336,57.7921134228797,438.884333455828,5.07054411071757,0.517199192595195,143.196991937862,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2006,390.159354509442,149.202371946267,1020.25403433965,5.96655525697517,0.490443538325666,350.974087107304,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2007,249.952588436148,82.3519639359422,758.649745311815,5.52127125362171,0.566474158400245,223.538519353784,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2008,421.317058217808,168.418818981344,1053.96810533964,6.04338565764502,0.467830948753394,381.382051775398,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2009,320.482787463823,79.70606399194,1288.59978672348,5.76982856965746,0.709953301444642,284.837068226157,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2010,372.973975281686,150.96674413089,921.458477748011,5.92150864584691,0.461462087041286,335.994795203003,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2011,335.275160585866,115.277175698822,975.123068590471,5.8149515695645,0.54471006920754,299.693535559347,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2012,245.978453300228,93.0104780015493,650.522401217683,5.50524394388584,0.496198806746896,222.181229408329,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2013,406.325014291448,141.92599161073,1163.28246408717,6.00715336716169,0.536666816105678,368.284980684705,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2014,782.902904796831,360.736829799327,1699.12497895012,6.66300868421077,0.395343996710136,712.151898997703,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2015,306.141340328311,109.382550404218,856.832464699972,5.72404689180878,0.525109402705686,274.827787602126,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2016,607.441082679608,287.576756037018,1283.08238124599,6.40925518726808,0.381519962122289,554.612349247402,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2017,323.238520422415,140.52234374656,743.534005334509,5.77839050402033,0.425020053550299,293.649703379727,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2018,286.443968344562,132.559965420697,618.966267383843,5.65754294405954,0.393123464449692,261.160837092584,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2019,380.610557069113,124.198794098119,1166.3913261349,5.9417766924414,0.571384597460794,345.670135443906,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2021,312.586019693599,133.390539666658,732.510865853485,5.74487969431806,0.434497004593,283.741361918048,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2022,356.87123043742,151.778714818972,839.09707145576,5.87737501765724,0.436207699659204,323.33880009963,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2023,236.891752346685,79.7166138436413,703.964953152101,5.46760329564389,0.55568637251064,212.743349445282,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2024,401.068100247036,182.41120781413,881.829702041514,5.99413123894022,0.401980711407424,364.671762942237,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2003,756.717116789031,338.301447819345,1692.6347744964,6.62898949375524,0.410748434480041,694.522925525048,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2004,326.082604206324,93.2679986864413,1140.0465997287,5.78715073640557,0.638620755776928,293.45941081929,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2005,194.287193086202,71.8168230826775,525.608231846446,5.26933744111892,0.507773967066387,176.529234838857,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2006,475.121728590639,180.557452461746,1250.24281136656,6.16357104192005,0.4936427537635,431.932994490258,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2007,311.060566793652,103.443605357366,935.376100627157,5.73998764175084,0.561725144952993,280.837702890946,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2008,501.225689908322,199.10010599215,1261.81345294702,6.21705647850865,0.471053928727648,458.835284444952,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2009,408.383389778483,105.615106408627,1579.10169026106,6.01220641401013,0.690015230139272,365.776698591342,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2010,451.793337133215,183.297217835697,1113.58602104333,6.11322485654405,0.460271661689031,411.392361278079,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2011,418.029743451202,143.691899973528,1216.1358186653,6.03555258657507,0.544847339603424,377.180188211217,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2012,295.02228850381,114.910948522457,757.440016231489,5.68705090773594,0.481076921543714,269.436706756208,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2013,481.036436556965,173.754953539104,1331.73787902022,6.17594301891443,0.519548845453559,440.959389193147,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2014,914.137992862679,421.332157835347,1983.34794639998,6.81798153693212,0.395190956035263,841.111320943129,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2015,375.661707485194,135.654053218208,1040.3059482763,5.92868902426908,0.519693787065948,340.701512592165,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2016,698.727688043049,323.042449922037,1511.31958711869,6.5492610927152,0.393618127836016,645.326232148354,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2017,379.318199299024,159.922752152777,899.698725682262,5.93837542882252,0.440663469345078,348.553638085491,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2018,331.401399241244,151.22090324093,726.267897263346,5.80333032719611,0.40030767414451,305.641764003657,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2019,447.143443590425,150.597253007526,1327.62885878079,6.10287944602211,0.555250188130334,410.754609467897,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2021,367.971953356686,157.454880188992,859.950217450302,5.90800672155986,0.433103764162127,337.841081470133,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2022,423.097070733123,175.941523349383,1017.44675080181,6.04760163435798,0.447686771362241,387.69135470889,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2023,290.271792627593,104.705871463684,804.70858431717,5.67081770002508,0.520245531467244,263.376696849405,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2024,469.061255787672,215.54460396236,1020.75606457552,6.150733369273,0.396724382864201,431.405519309997,"index","Washington",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
